Austria,Belgium,Brazil,Canada,China (mainland),France,Germany,India,Indonesia,Iran,Italy,Japan,Malaysia,Mexico,Netherlands,Russia,Slovakia,South Africa,South Korea,Spain,Sweden,Taiwan,Ukraine,United Kingdom,United States,Vietnam
0.0,0.10168720106981767,0.660973016595919,0.4879248249621113,0.40226699642196306,0.3348452711963153,0.1476163748590696,0.4754409030977185,0.44450748410519864,0.7430801379247053,0.15442283801401277,0.40419566577120725,0.4749100608360513,0.45900619232756346,0.23914803746367094,0.709922466096394,0.25568558719089673,0.3776535971694529,0.29631395125492094,0.22598015613517447,0.4722973561785273,0.3192825585675128,0.6866612708397773,0.4791022090380861,0.35247504779893013,0.5210831580756514
0.10168720106981767,0.0,0.628343549905393,0.4486530987053163,0.35809402752830977,0.29126310768674735,0.09329626063951316,0.43443877236758666,0.43036137996115664,0.7147183459874401,0.12859245735337604,0.36112374775417433,0.43283235441172024,0.42397680457655396,0.1934439429463019,0.6791553657352724,0.19711859543746837,0.33095136236834605,0.2627184758289219,0.2079605994209855,0.4730487899386685,0.2741694647316594,0.6542623191085942,0.4442288904899276,0.31265507821448957,0.48070075910463544
0.660973016595919,0.628343549905393,0.0,0.5917639862970244,0.3610913509906814,0.46672587514318864,0.614550000592839,0.26129875727568025,0.5383950446361985,0.1885145868088373,0.6433573587527243,0.41662531114121587,0.2862438627226343,0.44686048622765057,0.5604818895549896,0.11313662402672119,0.5434200131378518,0.3660847439684125,0.5461167464140582,0.6067378410725666,0.7063343919717158,0.49084624752003075,0.09181295298095155,0.3441583261315861,0.604225565074617,0.3444701511994842
0.4879248249621113,0.4486530987053163,0.5917639862970244,0.0,0.4423579259848728,0.4107287537145914,0.4442526435282045,0.493802986021817,0.6051303049377293,0.6738538051679821,0.5079996797484174,0.3588926360587147,0.5261437862307476,0.36222285554566847,0.3420557611590875,0.6356326811414931,0.3671516819998567,0.4594186547451392,0.3510221310480863,0.5313050995569227,0.6923826711311756,0.3519530683947879,0.6207783502139398,0.5281863463642693,0.5959401651344289,0.4577347738425288
0.40226699642196306,0.35809402752830977,0.3610913509906814,0.4423579259848728,0.0,0.17054026592329183,0.32658592330187997,0.1356146998429647,0.37853595183914257,0.4777098657832942,0.3769572909126449,0.1886209629788637,0.17352597819684645,0.26055002789456505,0.2692526837193548,0.431042505402111,0.287275967454721,0.11453693527030978,0.2696114204300567,0.3379461707797784,0.5371805819586286,0.19592500086381764,0.4016334377034552,0.1934120130252575,0.43970987725006583,0.22136263103904866
0.3348452711963153,0.29126310768674735,0.46672587514318864,0.4107287537145914,0.17054026592329183,0.0,0.2517241893117124,0.2574565468188672,0.40645992183570445,0.583525446353235,0.3241636568297417,0.15235896126619852,0.2935004828532159,0.2182406517657493,0.18545623159900168,0.5362758260319522,0.24608560443025598,0.19327650171464583,0.1740931020542189,0.3001079170325565,0.5290773154563654,0.120429543101374,0.5039425113158801,0.2608470272855008,0.44161718154541413,0.26759601635784813
0.1476163748590696,0.09329626063951316,0.614550000592839,0.4442526435282045,0.32658592330187997,0.2517241893117124,0.0,0.41670733776959823,0.41681349855589006,0.7043797444042835,0.13440487811899376,0.33194115436149635,0.41588819366307633,0.3966104076687425,0.15164969771419984,0.6674714015542824,0.20186908927157923,0.3084107455669866,0.22211001996540272,0.19376774324472643,0.4605155701097036,0.23543440298733914,0.6427589904735332,0.4111805760596025,0.33176860028247684,0.4472322193622742
0.4754409030977185,0.43443877236758666,0.26129875727568025,0.493802986021817,0.1356146998429647,0.2574565468188672,0.41670733776959823,0.0,0.42569326437604543,0.38664529651203455,0.45861369552362546,0.238906360447514,0.11313048113859096,0.29919490328995124,0.3646417012920975,0.3340778011530973,0.3522978976901283,0.16745339437507872,0.3546134676461154,0.4229711506091641,0.5946988460221418,0.2892987260226926,0.30050812521556536,0.19970064916944236,0.46360446505606173,0.21957841922374946
0.44450748410519864,0.43036137996115664,0.5383950446361985,0.6051303049377293,0.37853595183914257,0.40645992183570445,0.41681349855589006,0.42569326437604543,0.0,0.6007657053274902,0.36420394999905487,0.47715572032013126,0.40873492616355556,0.5325069347205448,0.4449978699157664,0.5728284460867651,0.47847801174760474,0.3597428209672685,0.4904470536504388,0.2659093309337941,0.24629053515474697,0.44606702812433263,0.5587794780923617,0.33918875503201834,0.4893004386994541,0.4994661279252927
0.7430801379247053,0.7147183459874401,0.1885145868088373,0.6738538051679821,0.4777098657832942,0.583525446353235,0.7043797444042835,0.38664529651203455,0.6007657053274902,0.0,0.7232501756379921,0.5419303489431697,0.3892586151190562,0.5696657818834235,0.6619886767681608,0.11561233226635236,0.6405373130401105,0.47453054989870586,0.6527416354611388,0.6867073287444542,0.7506321382806932,0.6066695318144234,0.14519232464162324,0.4652652395371119,0.662388290849664,0.4450409067427629
